Candidato,VideoID,Comentario,FechaHora
Carlos Álvarez,SSUF8IGHUh0,😂😂😂😂😂😂😂,2023-12-10 08:52:00+00:00
Carlos Álvarez,SSUF8IGHUh0,Plan bukele urgente para Argentina,2023-12-08 23:25:14+00:00
Carlos Álvarez,SSUF8IGHUh0,Ruge el león,2023-12-08 23:22:06+00:00
Carlos Álvarez,SSUF8IGHUh0,Vamos la libertad carajo..viva milei,2023-12-08 23:20:01+00:00
Carlos Álvarez,SSUF8IGHUh0,despierten ya llevamos años tratando de educar a este pais… pero que los flojos por no estudiar ni tener juicio critico prefieren ver noticias mermeleras con pautas del gobierno,2023-12-04 06:14:47+00:00
Carlos Álvarez,SSUF8IGHUh0,Todos los mexicanos queremos la jornada  laboral de 40 horas.,2023-12-04 02:02:38+00:00
Carlos Álvarez,SSUF8IGHUh0,..SOY ARGENTINOOO....UUUUFFFF ..ME CAGUE DE RISA UN CAPO ...PERO ES RE FUERTE EH JAJAJA,2023-12-03 18:43:48+00:00
Carlos Álvarez,SSUF8IGHUh0,Gracias Carlos alvares por imitar a milei es verdad la gente esta cansada de la corrupción,2023-12-03 10:41:23+00:00
Carlos Álvarez,SSUF8IGHUh0,COMO DECIMOS EN EL PERU DE BROMA EN BROMA TE DECIMOS  LA VERDAD Y DE PASO TE LA ENYUCAMOS HASTA ADENTRO COMO DECIA FUGIMORI SIN VASELINA,2023-11-30 00:57:39+00:00
Carlos Álvarez,SSUF8IGHUh0,es el,2023-11-28 20:53:13+00:00
Carlos Álvarez,SSUF8IGHUh0,Ojalá los peruanos sigan aprendiendo con JAVIER MILEI para que dejen de ser termos Y VOTEN POR LIBERALES NÓ POR COMUNISTAS. 2 lineas de metro recién DIÓS. dejen se joder al mercado.,2023-11-28 02:36:19+00:00
Carlos Álvarez,SSUF8IGHUh0,Vamos Carlos tienes q ser xandidato para la próxima elección,2023-11-27 22:24:08+00:00
Carlos Álvarez,SSUF8IGHUh0,"Carlitos un genio del humor y la realidad, un grande seria fabuloso si participa en politica Peruana asi limpiariamos tanto corrupto en nuestro pais RICO, SUPER RICO, ahora los paises del mundo nos miran con ojos de tiburones, espacialmente los Chinos que invierten cantidades astronomicas por todo lo que ofrece Peru no lo hacen por ayudar a nuestro pais, ojala Carlitos te decidad Peru te necesita eres un genio inteligente",2023-11-26 17:13:40+00:00
Carlos Álvarez,SSUF8IGHUh0,La NASA está iniciando investigaciones para encontrar vida honrada en otro planeta. 😂😂😂😂 Lo máximo Carlitos.,2023-11-26 16:07:21+00:00
Carlos Álvarez,SSUF8IGHUh0,Lo máximo Carlitos Álvarez! 😅,2023-11-26 16:04:14+00:00
Carlos Álvarez,c67qCaxzLto,"😂 Al pastel 🎂 ya le habían quitado la ""tajada""..... los del congreso",2025-06-21 17:42:47+00:00
Carlos Álvarez,c67qCaxzLto,Dinna vende el mar por Asilo. Fusilamiento ya!,2025-06-21 14:03:16+00:00
Carlos Álvarez,c67qCaxzLto,❤️,2025-06-15 23:03:34+00:00
Carlos Álvarez,c67qCaxzLto,Carlos al congreso,2025-06-14 17:50:05+00:00
Carlos Álvarez,c67qCaxzLto,😂😂😂😂😂recorten los aviones si o si 🤭🤭🤭🤭,2025-06-13 16:31:06+00:00
Carlos Álvarez,c67qCaxzLto,Sr Alvarez yo voto por usted!!!,2025-06-12 01:56:20+00:00
Carlos Álvarez,c67qCaxzLto,Bonjour dinachama 😂😂😂,2025-06-11 12:08:56+00:00
Carlos Álvarez,c67qCaxzLto,Carlitos ❤,2025-06-09 20:11:40+00:00
Carlos Álvarez,c67qCaxzLto,"Jajaja jajaja jajajaja, Dios te bendiga Carlitos",2025-06-09 02:51:55+00:00
Carlos Álvarez,c67qCaxzLto,Arriba Carlos Amvarez Presidente,2025-06-08 21:03:58+00:00
Carlos Álvarez,c67qCaxzLto,Para eso nomas sirves CANDIDAT0 MARITIN !!!,2025-06-08 20:03:28+00:00
Carlos Álvarez,c67qCaxzLto,"Te apoyamos Carlos, en comas siempre hablan de tu postulación, comas que es el distrito más golpeado por la extorsión y sicariato ayudamos Porfavor confiamos en ti 🙏🙏🙏🙏",2025-06-08 10:58:40+00:00
Carlos Álvarez,c67qCaxzLto,ALVAREZ...TAMBIEN REMEDA A LA JAPONESA O ERES OTRO FUJIRATA MAS.,2025-06-08 01:34:58+00:00
Carlos Álvarez,c67qCaxzLto,4:45 😂,2025-06-07 23:20:56+00:00
Carlos Álvarez,c67qCaxzLto,3:45 queso 🧀🧀🧀🐊,2025-06-07 23:19:29+00:00
Carlos Álvarez,c67qCaxzLto,Si Fujiaprista Bueno Muy Bueno Como Cómico Se La Mandas Para Qué NO Postule Deja La Joda Flaco Fujiaprista .???,2025-06-07 21:05:40+00:00
Carlos Álvarez,c67qCaxzLto,"Su Sus Cómplices Esos Fujiapristas Corruptos A Esos Fujiapristas Ni Un VASO De Agua Delincuentes.,???",2025-06-07 21:02:30+00:00
Carlos Álvarez,c67qCaxzLto,"Alo señores pasajeros del Jorge Chavez vuelo a Atlanta 3.40 pm favor acercarse por la tienda Coolbox doblar a la derecha, por la sección artesanías, siga directo hasta las casetas de comidas area de choncholies, por ahí no es, doble nuevamente a la izquierda y encontrará un pasadizo donde está cayendo un poco de agua del techo, cruzar con cuidado y encontrará una pequeña puerta de embarque 6D , si cruza y no le cae un fierro del techo tipo car wash, favor embarcarse con cuidado porque no hay manga de embarque, buen viaje a la ciudad de Atlanta. POBRES PERUANITOS LO QUE TIENEN QUE SOPORTAR JI JI JI JI",2025-06-07 20:57:09+00:00
Carlos Álvarez,c67qCaxzLto,CARLOS ALVARES POSTULA AL CONGRESO PARA QUE SIEMPRE LES DIGAS SUS VERDADES A TODOS.,2025-06-07 17:49:17+00:00
Carlos Álvarez,c67qCaxzLto,Dina boluarte tiene razón en Perú no roban una vez se me perdió la billetera con mi tarjeta de crédito y en la koban la dejaron y me llamaron que HONRADOS son los peruanos?,2025-06-07 16:42:53+00:00
Carlos Álvarez,c67qCaxzLto,Tiene toda razón ijijijiijijijijiji 😅,2025-06-07 16:38:59+00:00
Carlos Álvarez,c67qCaxzLto,Eres mejor comico,2025-06-07 15:46:30+00:00
Carlos Álvarez,c67qCaxzLto,"CARLOS ALVAREZ, OJALÁ SEA CIERTO LOS RUMORES, LA DERECHA DEBE ESTAR UNIDA, MÁS QUE NUNCA. TÚ LO SABES ALIAGA ES LA MEJOR CARTA QUE TIENE EK PERÚ HOY, ESE TREN LOS PERUANOS NO PODEMOS PERDERLO. UN HOMBRE SOLTERO, TRABAJADOR, QUE SIENTE UN PESO E IMPELIDO DE HACER ALGO POR EL PERÚ. TIENE UN PARTIDO QUE SE  CONSOLIDA, (ESPERAMOS) TIENE IDEAS FIRMES, ES  CONSERVADOR. ES LIDER, SE LE ACUSA DE MAL CARÁCTE ¿Y? LOS PERUANOS SON GRANDES PERO HAY MUCHOS QUE NECESITAN UN ""CARAJO"" ,PUES, HA HABIDO MUCHO RELAJO Y ES NECESARIO PONERSE FIRME TANTO ABANDONO Y CORRUPCIÓN,  PARA MAS INRI DE LA CAVIARADA ES MILLONARIO. HOMBRE DE ÉXITO, EN LO PERSONAL. . EN ESTOS MOMENTOS ESTA GESTIONANDO RECURSOS PÚBLICOS, TOMANDO DECISIONES, ESTA INAUGURANDO OBRAS. HAY QUE SER CIEGO PARA NO VERLO. PERO VEO ALGO QUE NO ME GUSTA: VEO AGOTAMIENTO EN ""PORKI"". NO ME GUSTARÍA PENSAR QUE EN ÚLTIMO INSTANTE NOMBRE A OTRO Y ÉL TERMINE ALEJÁNDOSE DEL PERÚ Y DAR CLASES EN ESPAÑA Y ESCRIBIR SU LIBRO. UN SUEÑO TRANQUILO QUE TIENE. ALVAREZ, SI RENUNCIAS DEBERÍAS UNIRTE A RENOVACIÓN POPULAR Y AYUDAR A UNIR A LA DERECHA. EL PERÚ NO ESTÁ PARA SEGUNDAS VUELTAS ELECTORALES, EN PRIMERA VUELTA LA VICTORIA Y EMPEZAR A TRABAJAR, CON UN GOBIERNO FUERTE. (TENEMOS A LOS CHINOS DEPREDADORES Y AL FRENTE A EEUU ESPERANDO, QUE NOS EXIGE TOMAR POSICIÓN) DEBEMOS SABER NEGOCIAR, PERO CON UN PRESIDENTE LIDER QUE SABE, CON CONTACTOS, EL FUTURO SE PRESENTA  DIFÍCIL PERO TAMBIÉN CON OPORTUNIDADES. LA IZQUIERDA HUNDIRÍA AL PERÚ Y UNA DERECHA LIBERAL CORRUPTA SOLO PONDRÍA EL ""BOTON AUTOMÁTICO"" Y UNA DERECHA CONSERVADORA COMO LO REPRESENTA LÓPEZ ALIAGA PODRÍA SER UNA POSIBILIDAD, NO CONFÍO EN SU PARTIDO AÚN JOVEN Y AÚN NO CIMENTADO EN IDEAS Y PROYECTO PAÍS. TÚ PODRÍAS SER ESE HOMBRE QUE APOYE A FORTALECER UN PARTIDO QUE DESAPARECERÍA SIN PORKI. VAMOS HOMBRE, NO SEAS INSTRUMENTO DE ESOS QUE BUSCAN UNA CHAMBITA EN EL ESTADO Y HACER LO MISMO DE SIEMPRE, COLOCAR A SUS FAMILIARES Y NEGOCIOS. NO TIENES PARTIDO, ESTÁS SOLO, PUEDES GANARTE UN ESPACIO EN RENOVACIÓN POPULAR. PERO NO SE TE OCURRA HEREDAR A PORKI, NO ESTÁS PREPARADO, PORKI DEBE LLEGAR HASTA EL FINAL Y TÚ PODRÍAS AYUDARLO....UN SALUDO DE UN CIUDADANO LIBRE Y LEJOS DEL PERÚ.",2025-06-07 07:48:34+00:00
Carlos Álvarez,c67qCaxzLto,"Con todo el respeto Carlos ha estado muy bien que quieras hacer algo por el Perú, pero con la intención NO BASTA. Una cosa es ser un buen cómico y otra es ESTAR PREPARADO PARA SER PRESIDENTE DEL PERÚ. 
Hay que tener argumentos técnicos, estudios avanzados y obviamente experiencia en gestión privada y pública. Si no te presentas es mejor y sigue siendo uno de los mejores cómicos con todo el respeto.",2025-06-07 05:25:38+00:00
Carlos Álvarez,c67qCaxzLto,Jajajajajjajajajajjajajjajajajajajajjajja,2025-06-07 04:15:07+00:00
Carlos Álvarez,c67qCaxzLto,Pa ésto No más Sirves...!!!,2025-06-07 03:00:36+00:00
Carlos Álvarez,c67qCaxzLto,"CARLITOS DEL PERU ,,,SI DESEAS SER UN POLITICO  DEBES TAMBIEN PARECERLO , SINO VAS A ACABAR COMO EL OTRO COMEDIANTE UCRANIANO ZELENKI ,,,,,LA URGENCIA DEL PERU PARA QUE NO CAIGA EN LAS MANOS DE LOS COMUNISTAS  ES LA FORMACION DE UN FRENTE DE DERECHA Y DARLE DURO A ESOS ZURDOS, CAVIARES Y COMUNISTAS LADRONES , HAMBREADORES Y ASESINOS QUE SOLAMENTE DESEAN LOS RIOS DE SANGRE , LUCHA DE CLASES , ODIO , PARA QUE NO AVANCE EL DESARROLLO DEL PERU ...",2025-06-06 20:12:59+00:00
Carlos Álvarez,c67qCaxzLto,😅😂😂😂😂,2025-06-06 18:49:51+00:00
Carlos Álvarez,c67qCaxzLto,"Ojalá no le hayan subido el sueldo a más del doble, talvez ni nos hemos enterado. Que sinvergüenza, tanta incapacidad y quiere más.",2025-06-06 18:05:08+00:00
Carlos Álvarez,c67qCaxzLto,Bueno muy bueno como comico,2025-06-06 17:40:00+00:00
Carlos Álvarez,c67qCaxzLto,"Me desuscribo, ya muy odioso  este personaje que haces,y lo peor es que parece que estás haciendo apología  a esta psicópata endemoniada repugnante.🤢🤮 No me da nada de risa ya hace como más de un año...""Cuándo mucho miras el abismo,te conviertes un poco en el ""... además Carlos Álvarez quiere ser presidente del Perú y eso me da desconfianza, hay atrás una agenda de ambición política y a mí me da asco la política, no confío e ningún político es decir.",2025-06-06 17:20:26+00:00
Carlos Álvarez,c67qCaxzLto,Peon de Keiko fujimori,2025-06-06 12:01:00+00:00
Carlos Álvarez,c67qCaxzLto,DiNA ACE LLORAR A LOS ROJETES ZOMBIESS BIEN DINA CARAJO VIAJA BAILA CHUPA JAJAJA .....,2025-06-06 04:41:15+00:00
Carlos Álvarez,c67qCaxzLto,Buena imitación Carlitos.,2025-06-06 02:22:58+00:00
Carlos Álvarez,c67qCaxzLto,"Ponte balleta para que bayas a la Francia sra, Rolex",2025-06-06 01:58:07+00:00
Carlos Álvarez,c67qCaxzLto,"Deje la que viaje donde sea… el país no necesita de ella, por el contrario. Mientras más ausente está, mucho mejor",2025-06-05 23:53:41+00:00
Carlos Álvarez,c67qCaxzLto,Buters  lo enterró en una entrevista,2025-06-05 23:28:00+00:00
Carlos Álvarez,c67qCaxzLto,😂😂😂,2025-06-05 23:04:46+00:00
Carlos Álvarez,c67qCaxzLto,ARRUGASTES COMO SIEMPRE,2025-06-05 22:29:54+00:00
Carlos Álvarez,c67qCaxzLto,A la paisana le falta su arco y flecha para completar su outfit 😂😂😂,2025-06-05 22:19:44+00:00
Carlos Álvarez,c67qCaxzLto,Carlos Alvarez lucha hasta quemar el último cartucho.,2025-06-05 21:58:53+00:00
Carlos Álvarez,c67qCaxzLto,Bien Dina jajaja,2025-06-05 21:29:08+00:00
Carlos Álvarez,c67qCaxzLto,"Ése es tu fuerte, ""presidente "",payaso",2025-06-05 21:08:45+00:00
Carlos Álvarez,c67qCaxzLto,que la agarre a lapoz la espoza de makron,2025-06-05 21:06:16+00:00
Carlos Álvarez,c67qCaxzLto,Me parece tonto tanta repetición…,2025-06-05 20:54:36+00:00
Carlos Álvarez,c67qCaxzLto,"Sabe Dios cuánto habrán robado por la construcción del aeropuerto, porque tanto desperfecto, hojala los investiguen a todos .",2025-06-05 19:39:09+00:00
Carlos Álvarez,c67qCaxzLto,carlos no renuncies,2025-06-05 18:54:48+00:00
Carlos Álvarez,c67qCaxzLto,jajajajajajajajja  va ir a francia a visitar la muralla china,2025-06-05 18:54:29+00:00
Carlos Álvarez,c67qCaxzLto,Ahhhh el cofre es internavionsl ahora,2025-06-05 18:41:16+00:00
Carlos Álvarez,c67qCaxzLto,Jajajajj que buena como siempre eres genial😂,2025-06-05 18:17:29+00:00
Carlos Álvarez,c67qCaxzLto,Grande carlitos 😊,2025-06-05 18:01:56+00:00
Carlos Álvarez,c67qCaxzLto,Nunca mas fujimorismo,2025-06-05 17:23:24+00:00
Carlos Álvarez,c67qCaxzLto,"Jajajs ALVAREZ  DICe  toda la verdad claramente, en la cara pelada.",2025-06-05 17:22:19+00:00
Carlos Álvarez,c67qCaxzLto,"Hemos llegado a un nivel de descaro que raya con la ridiculez. Ojalá no regrese.
AFUERA CON TODOS, a csñonazos si es posible.",2025-06-05 17:21:40+00:00
Carlos Álvarez,c67qCaxzLto,Forma un Nuevo Partido con Gente Nueva sin corrupción,2025-06-05 17:02:01+00:00
Carlos Álvarez,c67qCaxzLto,Siempre dice la verdad,2025-06-05 16:39:14+00:00
Carlos Álvarez,c67qCaxzLto,No quiero un kbro de presidente,2025-06-05 16:00:02+00:00
Carlos Álvarez,c67qCaxzLto,En vez de querer viajar a todo el mundo debería preocuparse por mejorar el Peru.,2025-06-05 15:43:14+00:00
Carlos Álvarez,c67qCaxzLto,"Sr Alvarez, usted comienza a ser Y a hacer ',politica'...no negocie, siga con su talento....seria una lastima que deje de ser honesto...su rol es estar fuera del sistema político y hablar como habla...con la verdad, en un pais de mentirosos y corruptos....bien ignorante...alcolico y machista....su rol es despertar la consciencia de un pueblo que vota siempre a los peores ....les encanta ser víctimas...
Usted no está preparado para ser presidente, demasiado honesto, siga como ""oposición"" sin venderse a partidos políticos corruptos.....no se arruine, no hay muchos honestos.......",2025-06-05 15:36:16+00:00
Carlos Álvarez,c67qCaxzLto,🤣🤣🤣🤣🤣 ya los cojudié,2025-06-05 15:13:12+00:00
Carlos Álvarez,c67qCaxzLto,"DINA LA DINAMICA, ELEGIDA POR PROMETER LA DESTRUCCION DE LA CLASE MEDIA LIMEÑA.... 😅😅😅😅😅Y CONSIGUIO VOTO DE LA FURIA PROVINCIANA Y ANTISISTEMA 😅😅😅😅😅😅😅😅😅😅😅😅😅",2025-06-05 14:59:11+00:00
Carlos Álvarez,c67qCaxzLto,GRACIAS COJUDIGNOS LA PLANCHA ROJA PEDRO CASTILLO Y DINA LA DINAMICA... LLEGARON SIN PLAN DE GOBIERNO 😅😅😅😅😅😅😅😅,2025-06-05 14:57:01+00:00
Carlos Álvarez,c67qCaxzLto,"DINA LA DINAMICA SE VA A FRANCIA.. Y CARLITOS ALVAREZ SE VA A LA.... 😅😅😅😅😅😅😅😅SORRY CARLITOS, TE QUEREMOS EN LA TV ES TU ESCENARIO 😊😊😊😊😊😊",2025-06-05 14:55:38+00:00
Carlos Álvarez,c67qCaxzLto,falta otro merinazo,2025-06-05 14:50:38+00:00
Carlos Álvarez,c67qCaxzLto,OHHH LALA.  OHHHH LALA  OJALA TE QUEDES ALLA😂😂,2025-06-05 14:47:08+00:00
Carlos Álvarez,c67qCaxzLto,Jajaja que triste que sea real,2025-06-05 14:47:04+00:00
Carlos Álvarez,c67qCaxzLto,"El es conciente de su realidad, es cómico. Al igual que cualquier peruano de a pie muestra su inconformidad e incomodidad por este congreso, y no por eso pensamos candidatear o improvisar",2025-06-05 14:32:23+00:00
Carlos Álvarez,c67qCaxzLto,Te pasas Carlos😂😂😂 imitando a la sinvergüenza de Dina .,2025-06-05 14:27:38+00:00
Carlos Álvarez,c67qCaxzLto,Que se vaya y no vuelva,2025-06-05 14:01:08+00:00
Carlos Álvarez,c67qCaxzLto,😅😅😅😅😅😅😂😂😂 lo.maximo,2025-06-05 13:58:12+00:00
Carlos Álvarez,c67qCaxzLto,Bravo un grande imitador,2025-06-05 13:58:00+00:00
Carlos Álvarez,c67qCaxzLto,Dale Carlitos tienes mi voto,2025-06-05 13:55:56+00:00
Carlos Álvarez,c67qCaxzLto,"Postula para el Congreso a quien tanto criticas, para ver como te desenvuelves tú en ese ámbito institucional.",2025-06-05 13:38:56+00:00
Carlos Álvarez,c67qCaxzLto,😆😆😆😆 Carlos Presidente!!!,2025-06-05 13:30:45+00:00
Carlos Álvarez,c67qCaxzLto,Para eso se metió a política. Para vivir la vida de los ricos.,2025-06-05 13:08:30+00:00
Carlos Álvarez,c67qCaxzLto,"Buenas Carlitos eres lo máximo en tu oficio y si sigues en campaña no te olvides, quienes son tus APORTANTES Y SI conoces bien a tu partido COMO TU DIJISTE NO QUEREMOS UN BURRO MANEJABLE OJO ESTO ES PARA TODOS LOS CANDIDATOS QUE MAS ESTAN SACÁNDOSE LOS TRAPITOS AL AIRE QUE DECIR ESTAS SIMPLES PREGUNTAS PORQUE SI NO SABEN ÉSTO COMO VAN A GOBERNAR UN PAÍS",2025-06-05 12:57:49+00:00
Carlos Álvarez,c67qCaxzLto,Grande Carlos jajaja,2025-06-05 12:29:10+00:00
Carlos Álvarez,c67qCaxzLto,peruanos en Francia - alisten sus Tomares cuando llegue Dina Bamba aunque desearía que fuera la firme no lo creen,2025-06-05 12:23:21+00:00
Carlos Álvarez,c67qCaxzLto,😂😂😂,2025-06-05 12:16:46+00:00
Carlos Álvarez,c67qCaxzLto,"Va a ir a notredame oh sera ella el moustro de notredame sera famosa
Y se bolvera una escultura.😅😅😅😅😅",2025-06-05 12:00:37+00:00
Carlos Álvarez,c67qCaxzLto,Jajaja 😂😂😂😂😂😂,2025-06-05 11:53:09+00:00
Carlos Álvarez,c67qCaxzLto,"Oigan, Carlos Álvarez ya confirmó que alió con Porky, el alcalde mismo lo dijo en una entrevista",2025-06-05 11:29:51+00:00
Carlos Álvarez,c67qCaxzLto,"Peruanos tenemos suerte que Carlos nos sacara de esto, tiemblen políticos, bancos, afps",2025-06-05 11:21:25+00:00
Carlos Álvarez,c67qCaxzLto,"😂😂😂 gracias Carlos.

Continua haciendo tu labor solidaria de toda tu vida y olvida la política. Consejo de pata.",2025-06-05 10:36:36+00:00
Carlos Álvarez,c67qCaxzLto,Bon voyage Dinacha,2025-06-05 09:39:25+00:00
Carlos Álvarez,c67qCaxzLto,CARLOS  ALVARES..ESPEREMOS  QUE NO SEAS  CANDIDATO  PREFABRICADO  POR  KEYKO  LA  ENFERMA  DE  PODER...,2025-06-05 09:36:04+00:00
Carlos Álvarez,c67qCaxzLto,"Por favor sr. Álvarez  no renuncié , usted es la salvación , debe postular a la presidencia por favor...Carlos Álvarez Presidente del Perù ‼️ ♥️ 🇵🇪",2025-06-05 08:02:33+00:00
Carlos Álvarez,c67qCaxzLto,No crean que en otros continentes es rosa hay tambien pobres en edificios y no estan en calles porque al que trabaja descuenta para ellos por eso  no se tranquilo .pero analizen,2025-06-05 07:49:09+00:00
Carlos Álvarez,c67qCaxzLto,sigue sigue asi generando contenido,2025-06-05 07:48:14+00:00
Carlos Álvarez,c67qCaxzLto,😆😆😆😆Eres un grande Carlos,2025-06-05 07:34:33+00:00
Carlos Álvarez,c67qCaxzLto,😂😂😂😂😂😂,2025-06-05 06:51:51+00:00
Carlos Álvarez,c67qCaxzLto,😂😂😂😂😂😂…,2025-06-05 06:22:46+00:00
Carlos Álvarez,c67qCaxzLto,Ya extraña esta parodia gracias carlos 😂🤣🤣🤣,2025-06-05 05:52:05+00:00
Carlos Álvarez,c67qCaxzLto,Carlos alvarez presidente 😊😊😊,2025-06-05 05:47:03+00:00
Carlos Álvarez,c67qCaxzLto,Sr. Carlos el Peru esta con usted No renuncie,2025-06-05 05:35:05+00:00
Carlos Álvarez,c67qCaxzLto,Ex primer ministro capibara 😂😂😂😂,2025-06-05 05:33:18+00:00
Carlos Álvarez,c67qCaxzLto,"Crea tu partido,",2025-06-05 05:14:58+00:00
Carlos Álvarez,c67qCaxzLto,Sigue candidato presidencial Carlos Alvarez no renuncies tienes el apoyo del pueblo 💪👍,2025-06-05 05:08:50+00:00
Carlos Álvarez,c67qCaxzLto,grande Alvarez. porfavor entra en politica.,2025-06-05 05:06:33+00:00
Carlos Álvarez,c67qCaxzLto,"Carlitos, como te contacto?",2025-06-05 04:49:53+00:00
Carlos Álvarez,SPLFwEcUoLI,Tienes mi Voto Carlos NO NOS DECEPCIONES ya van mucho y no sea uno más,2025-07-07 22:30:01+00:00
Carlos Álvarez,SPLFwEcUoLI,Los  Argentinos están podridos pero   Miley  ya les subió la pensión que envidia,2025-07-07 19:39:23+00:00
Carlos Álvarez,SPLFwEcUoLI,Tu eres la gran esperanza para  nosotros de la ONP,2025-07-07 19:36:36+00:00
Carlos Álvarez,SPLFwEcUoLI,Por favor queremos un buen  aumento para poder hacer nuestros préstamos y construir para alquilar,2025-07-07 19:35:35+00:00
Carlos Álvarez,SPLFwEcUoLI,Carlos Alvarez porque no dices cuanto van a aumentar a los de la ONP somos casi un millón de votos para ti Carlitos,2025-07-07 19:33:27+00:00
Carlos Álvarez,SPLFwEcUoLI,"DERECHA E IZQUIERDA ROBAN PERO LA IZQUIERDA ES LA MAS HIPÓCRITA, LADRONA E INCAPAZ. EL PERU ES UN CAOS CON ESTE GOBIERNO, MINISTROS, CONGRESISTAS, JUECES Y FISCALES. TODOS SE LA LLEVAN FACIL GANANDO SU BUEN SUELDO.",2025-07-07 18:05:26+00:00
Carlos Álvarez,SPLFwEcUoLI,Solo tenemos que esperar medio año más falta poco .,2025-07-07 16:51:41+00:00
Carlos Álvarez,SPLFwEcUoLI,DEBERIAN DE GANAR SUELDO MINIMO.,2025-07-07 02:34:59+00:00
Carlos Álvarez,SPLFwEcUoLI,Bravo Carlito Alvarez vota a todos  de ese gobierno corrupto.,2025-07-07 00:26:52+00:00
Carlos Álvarez,SPLFwEcUoLI,"Tiene razón el señor Alverez,porqué ?,el estado le debe dar una pension minima, después de los 65 años cumplidos, 5,000.00 soles,seguridad(2 o 3 policias) y un seguro de salud, y se acabó,demasiada golleria,si hicieron un buen gobierno nadie le va causar problema,vamos a ver cuantos se présentant a postular como presidente 😊😏🤔🤔🤔👍",2025-07-06 22:15:49+00:00
Carlos Álvarez,SPLFwEcUoLI,"Carlos tienes voto de toda mi familia, saludos al nuevo presidente del Perú.",2025-07-06 20:56:52+00:00
Carlos Álvarez,SPLFwEcUoLI,"Carlos no individualices sólo a maestros y enfermeras para un aumento de sueldo. Son TODOS LOS JUBILADOS DEL PERÚ QUE RECIBEN MENSUALMENTE UNA MISERIA ! Mi madre de 95 años se rajó por 34 años trabajando, y sólo recibe 600 soles mensuales. Sino fuera por nosotros sus hijos, no tendría para comer, ni otros gastos. Imagínate la realidad de un jubilado sin ayuda de nadie tiene que estirar esos 500 ó 600 soles, y sino tiene casa propia ?? Con qué dinero paga un cuarto ? No es justo éstos sueldos de jubilación paupérrimos !! NO HAY UNA LEY A FAVOR DE LOS JUBILADOS, NI UNA. Un aumento ridículo de 10 soles y con eso les taparon la boca. DINA ERES UNA CONCHUDA, NO TIENES SANGRE EN LA CARA !!",2025-07-06 20:33:09+00:00
Carlos Álvarez,SPLFwEcUoLI,Protesten y exijan aumento de sueldo mínimo!,2025-07-06 18:30:11+00:00
Carlos Álvarez,SPLFwEcUoLI,Que se puede hacer frente a eso carlitos? Cual es la solución?,2025-07-06 17:19:57+00:00
Carlos Álvarez,SPLFwEcUoLI,pauperio emos caido hasta un comendiante nos  llama la atencion... tan bajo podemos caer.,2025-07-06 16:59:32+00:00
Carlos Álvarez,SPLFwEcUoLI,"Si el pais esta hasta las webas  y ella subiendose el sueldo de 15 a 35 mil soles ...es en serio ? Y el congreso es complice por no levantarse pero como son sus sobones y amigotes...y encima después de su mandato va a seguir cobrando 35 mil ... sinvergüenzas corruptos

PD: en bolivia no pasa lo que pasa en peru ..en peru todo lo que pasa es atroz y diario.Yo he estado y no hay al nivel de Perú.",2025-07-06 15:45:05+00:00
Carlos Álvarez,SPLFwEcUoLI,"Es una pena ver como el Perú se desmorona con políticos corruptos y sinvergüenzas que lo único que hacen es robar a la patria… no puede ser posible que esa señora se doble el sueldo y nadie puedo impedirle, VAMOS PERUANOS SALGAN A LAS CALLES Y HAGAN SABER SU DESACUERDO con tanta maldad. Hagan algo para que cambie eduquen su voto y elijamos mejores gobernantes. CARLOS 2026 ayuda a tu pueblo que te Nesecita 🙏🏽",2025-07-06 14:32:09+00:00
Carlos Álvarez,SPLFwEcUoLI,Este tio es un payaso 🤡 su verdadera chapa payaso 🤡,2025-07-06 13:28:21+00:00
Carlos Álvarez,SPLFwEcUoLI,"Si salimos todos a la calles a bajarnos este sistema, todo va a cambiar🗣️ pero las leyes están en contra del pueblo, pero aún así, tenemos que salir para que sepan que no queremos más MIERDA EN EL PERÚ!",2025-07-06 13:21:51+00:00
Carlos Álvarez,SPLFwEcUoLI,Retirar el sueldo vitalicio y SE de a Los necesitados    para lo qué Han hecho solo robar el colmo,2025-07-06 12:46:43+00:00
Carlos Álvarez,SPLFwEcUoLI,"*Leí acerca de un hombre de unos 50 años que comenzó a invertir en acciones y bienes raíces y luego se jubiló en 2 años con más de $3.4 millones y ese es mi objetivo principal y realmente agradecería cualquier sugerencia o consejo sobre cómo lograr este objetivo. en 5 años. Especialmente con la actual crisis económica en todo el mundo. Todavía es un buen momento para invertir en oro, plata y monedas digitales BTC, ETH, SOL...*",2025-07-06 09:17:12+00:00
Carlos Álvarez,SPLFwEcUoLI,"Cuantas personas , abuelos, niños, sobreviven alas justas con un vaso de leche, cuantas personas  son extorsionadas, y pagan cupos a estos parásitos de los extorsionadores, cuantas personas de edad hacen cola en la madrugada o los tienen como animales congelando se por una cita medica, si el sueldo mínimo ni alcanza, eso no ve la pste ni sus ministros ni su congreso, ni ningún poderoso, cuanta corrpcion hay en este país en todas las esferas, cuanta indiferencia también por las autoridades cuando ven al pueblo sufrir no les importa a este tipo de gente basta ya",2025-07-06 03:36:39+00:00
